TIME:	72000
  20.0  54.0     0.7142     0.0937     0.7606     0.0816     0.1473     0.0315
  20.0  60.0     0.4706     0.1565     0.4998     0.1852     0.0835     0.0517
  20.0  66.0     0.9626     0.3187     0.8219     0.3661     0.0640     0.0265
  20.0  70.0     2.9966     1.6999     2.9623     1.7016     0.0862     0.0166
  20.0  74.0     1.0679     0.3836     1.0463     0.1183     0.0700     0.0176
  20.0  76.0     0.5650     0.0609     0.6255     0.0365     0.0401     0.0092
  22.0  -4.0     1.0795     0.2412     1.4286     0.1503     0.2476     0.0982
  22.0  58.0     1.5043     0.3777     1.2013     0.3156     0.1042     0.0590
  22.0  60.0     1.2496     0.2588     0.8895     0.1991     0.1176     0.0193
  22.0  64.0     1.1818     0.1471     1.0299     0.1310     0.1946     0.0402
  22.0  68.0     4.4160     3.4026     3.8251     3.2194     0.0911     0.0182
  22.0  74.0     0.9036     0.3095     0.8419     0.1455     0.0557     0.0194
  22.0  76.0     0.5975     0.0871     0.4460     0.1340     0.0366     0.0113
  24.0  54.0     0.4751     0.0821     0.5800     0.2488     0.0480     0.0162
  24.0  58.0     0.4526     0.1737     0.2572     0.1500     0.0302     0.0049
  24.0  64.0     1.3907     0.1273     1.2812     0.0319     0.2097     0.0302
  24.0  66.0     0.9021     0.1929     0.7446     0.2106     0.0414     0.0068
  24.0  70.0     3.9672     2.0206     5.9093     1.3828     0.0981     0.0103
  24.0  76.0     0.6866     0.0919     0.7661     0.1089     0.0417     0.0126
  26.0  -6.0     0.9915     0.1545     0.5388     0.0689     0.1058     0.0471
  26.0   2.0     0.6659     0.0687     1.3585     0.1144     0.0734     0.0381
  26.0  52.0     0.8854     0.0431     0.7886     0.0676     0.1538     0.0215
  26.0  58.0     0.3684     0.0523     0.3722     0.0373     0.0365     0.0073
  26.0  60.0     0.4289     0.0957     0.1838     0.0201     0.0278     0.0076
  26.0  66.0     0.5463     0.0720     0.3680     0.1005     0.0629     0.0096
  28.0  -6.0     1.7715     0.5999     2.5724     1.2521     0.2585     0.0988
